episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_0/cur_lr,info/learner/policy_0/policy_loss,info/learner/policy_0/policy_entropy,info/learner/policy_0/var_gnorm,info/learner/policy_0/vf_loss,info/learner/policy_0/grad_gnorm,info/learner/policy_0/vf_explained_var,info/learner/policy_1/cur_lr,info/learner/policy_1/policy_loss,info/learner/policy_1/policy_entropy,info/learner/policy_1/var_gnorm,info/learner/policy_1/vf_loss,info/learner/policy_1/grad_gnorm,info/learner/policy_1/vf_explained_var,info/learner/policy_2/cur_lr,info/learner/policy_2/policy_loss,info/learner/policy_2/policy_entropy,info/learner/policy_2/var_gnorm,info/learner/policy_2/vf_loss,info/learner/policy_2/grad_gnorm,info/learner/policy_2/vf_explained_var,info/learner/policy_3/cur_lr,info/learner/policy_3/policy_loss,info/learner/policy_3/policy_entropy,info/learner/policy_3/var_gnorm,info/learner/policy_3/vf_loss,info/learner/policy_3/grad_gnorm,info/learner/policy_3/vf_explained_var,info/learner/policy_4/cur_lr,info/learner/policy_4/policy_loss,info/learner/policy_4/policy_entropy,info/learner/policy_4/var_gnorm,info/learner/policy_4/vf_loss,info/learner/policy_4/grad_gnorm,info/learner/policy_4/vf_explained_var,info/learner/policy_5/cur_lr,info/learner/policy_5/policy_loss,info/learner/policy_5/policy_entropy,info/learner/policy_5/var_gnorm,info/learner/policy_5/vf_loss,info/learner/policy_5/grad_gnorm,info/learner/policy_5/vf_explained_var,info/learner/policy_6/cur_lr,info/learner/policy_6/policy_loss,info/learner/policy_6/policy_entropy,info/learner/policy_6/var_gnorm,info/learner/policy_6/vf_loss,info/learner/policy_6/grad_gnorm,info/learner/policy_6/vf_explained_var,info/learner/policy_7/cur_lr,info/learner/policy_7/policy_loss,info/learner/policy_7/policy_entropy,info/learner/policy_7/var_gnorm,info/learner/policy_7/vf_loss,info/learner/policy_7/grad_gnorm,info/learner/policy_7/vf_explained_var
629.4899999999975,172.40999999999988,348.9856999999988,501.0,64,8960,False,9849600,19648,1082,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-47-23,1589737643,10.835662841796875,11623.557134628296,35116,dream,129.2.189.145,11623.557134628296,9849600,1082,8,3b869b5a,0,9849600,9849600,1459.887,33.384,24.321,38341.87,876.78,1280.0,50.20000000000001,65.5,0.00035557759110815823,255.1465,550.268,39.30166,3333.1548,40.000004,0.46647578,0.00035557759110815823,573.0198,1246.3737,37.9255,3310.513,40.0,0.4117731,0.00035557759110815823,375.33075,1243.9318,33.330788,2524.104,39.999992,0.37688988,0.00035557759110815823,444.45462,1232.8612,32.802994,2521.5547,39.999996,0.37121302,0.00035557759110815823,459.348,1394.3383,32.52652,2544.9539,40.0,0.35173857,0.00035557759110815823,466.1073,1394.1241,32.52956,2502.8083,40.000004,0.36128688,0.00035557759110815823,158.84697,444.25928,37.50412,2800.6501,40.0,0.46646506,0.00035557759110815823,440.58783,1375.228,33.139103,2503.2358,40.000004,0.39239466
629.4899999999975,172.40999999999988,348.98569999999893,501.0,0,8960,False,9858560,19648,1083,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-47-34,1589737654,10.769407987594604,11634.32654261589,35116,dream,129.2.189.145,11634.32654261589,9858560,1083,8,3b869b5a,0,9858560,9858560,1496.229,32.505,21.518,39378.139,855.484,1280.0,50.48125,65.5,0.0003552639973349869,61.030262,596.8439,39.321026,2316.8853,40.0,0.4811998,0.0003552639973349869,76.38163,1277.7842,37.94809,2445.2004,39.999996,0.3909092,0.0003552639973349869,250.0303,1296.7719,33.351204,2671.9988,40.0,0.37239158,0.0003552639973349869,296.68317,1253.6992,32.81717,2648.8762,40.0,0.37995857,0.0003552639973349869,275.88287,1390.5786,32.53775,2680.5269,39.999996,0.401824,0.0003552639973349869,291.96664,1400.858,32.539757,2656.1472,39.999996,0.378936,0.0003552639973349869,39.25561,484.66693,37.525352,2652.8977,40.000004,0.48596096,0.0003552639973349869,298.16895,1387.9095,33.15571,2638.4785,40.0,0.38596618
629.4899999999975,172.40999999999988,348.98569999999893,501.0,0,8960,False,9867520,19648,1084,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-47-44,1589737664,10.275176048278809,11644.60171866417,35116,dream,129.2.189.145,11644.60171866417,9867520,1084,8,3b869b5a,0,9867520,9867520,1434.376,32.128,20.98,39840.992,892.374,1280.0,49.36666666666667,65.5,0.0003549504035618156,60.46023,608.6351,39.348133,1973.9515,39.999996,0.37919134,0.0003549504035618156,160.44208,1289.8958,37.974556,2126.602,40.0,0.26143485,0.0003549504035618156,102.45389,1336.3342,33.37117,2060.4265,40.0,0.16541141,0.0003549504035618156,159.7985,1262.4469,32.83299,2036.6544,39.999996,0.18665111,0.0003549504035618156,144.98299,1388.5774,32.551758,2068.6404,40.0,0.18361491,0.0003549504035618156,162.40833,1396.9633,32.55295,2039.8142,40.000004,0.21635795,0.0003549504035618156,79.64539,509.4184,37.551945,2038.56,40.0,0.30432022,0.0003549504035618156,159.74144,1389.4795,33.173122,2032.1656,40.0,0.2149409
565.0899999999973,121.04000000000006,360.2835999999989,501.0,64,8960,False,9876480,19712,1085,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-47-54,1589737674,10.379847526550293,11654.98156619072,35116,dream,129.2.189.145,11654.98156619072,9876480,1085,8,3b869b5a,0,9876480,9876480,1411.689,32.967,21.096,38827.188,906.715,1280.0,50.49285714285714,65.5,0.0003546368097886443,-1671.17,407.64444,39.35821,16704.082,40.0,0.49626976,0.0003546368097886443,-3633.1216,788.4449,37.98647,17287.816,40.0,0.37787724,0.0003546368097886443,-4004.3655,941.7073,33.378437,15871.914,40.0,0.3581456,0.0003546368097886443,-3754.1907,1045.0269,32.839302,15974.861,40.0,0.34284538,0.0003546368097886443,-4311.957,1083.1368,32.55524,16550.95,40.0,0.36728954,0.0003546368097886443,-4253.3374,1073.9116,32.556206,16004.986,40.000004,0.33585423,0.0003546368097886443,-1802.3704,418.31503,37.56321,18863.783,40.000004,0.46197587,0.0003546368097886443,-4200.009,1006.3184,33.178616,16580.383,40.0,0.31323302
565.0899999999973,121.04000000000006,360.28359999999884,501.0,0,8960,False,9885440,19712,1086,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-48-05,1589737685,11.083420991897583,11666.064987182617,35116,dream,129.2.189.145,11666.064987182617,9885440,1086,8,3b869b5a,0,9885440,9885440,1515.081,32.723,21.942,39115.822,844.839,1280.0,49.7375,65.5,0.00035432318691164255,-21.495144,534.4569,39.363552,1715.3608,40.0,0.4321502,0.00035432318691164255,-202.7679,1164.5703,38.001,1905.1449,40.000008,0.37619483,0.00035432318691164255,-243.88254,1355.8334,33.378353,1816.0881,40.000004,0.29276693,0.00035432318691164255,-220.4083,1234.3026,32.851116,1821.2903,40.0,0.26705295,0.00035432318691164255,-309.47092,1373.2576,32.564487,1829.2649,40.0,0.29696208,0.00035432318691164255,-285.6642,1398.4885,32.56505,1809.3038,40.0,0.30166656,0.00035432318691164255,45.4793,535.8442,37.567635,1862.2313,40.0,0.40735024,0.00035432318691164255,-226.51614,1365.9838,33.18379,1798.4122,40.0,0.2901209
565.0899999999973,121.04000000000006,360.28359999999884,501.0,0,8960,False,9894400,19712,1087,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-48-16,1589737696,10.52847146987915,11676.593458652496,35116,dream,129.2.189.145,11676.593458652496,9894400,1087,8,3b869b5a,0,9894400,9894400,1445.919,33.365,21.628,38363.432,885.25,1280.0,49.96000000000001,65.5,0.00035400959313847125,7.135131,637.0753,39.37822,2041.4814,40.0,0.4971636,0.00035400959313847125,-97.24006,1236.7454,38.016426,2294.8616,40.0,0.3717656,0.00035400959313847125,-198.7478,1364.8235,33.38533,2396.6128,40.0,0.29850912,0.00035400959313847125,-177.1943,1233.2498,32.86509,2419.121,40.0,0.2834478,0.00035400959313847125,-191.0091,1344.6118,32.575554,2416.819,40.0,0.28430098,0.00035400959313847125,-218.50374,1395.7129,32.57634,2413.8335,40.0,0.27668005,0.00035400959313847125,-74.01035,716.62463,37.564716,2107.1035,40.0,0.47593212,0.00035400959313847125,-218.54837,1306.4304,33.194927,2377.7073,39.999996,0.31596845
565.0899999999973,121.04000000000006,360.28359999999884,501.0,0,10240,False,9904640,19712,1088,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-48-27,1589737707,11.27722978591919,11687.870688438416,35116,dream,129.2.189.145,11687.870688438416,9904640,1088,8,3b869b5a,0,9904640,9904640,1363.307,33.084,22.413,38689.272,938.893,1280.0,50.7375,65.5,0.00035369599936529994,-42.962967,807.34326,39.38286,1566.1633,39.999996,0.4085449,0.00035369599936529994,-270.56006,1225.2529,38.00644,1829.9303,40.0,0.36644,0.00035369599936529994,-407.89337,1378.6785,33.36865,1908.1625,40.000004,0.34368253,0.00035369599936529994,-428.01266,1252.8818,32.854507,1895.9248,40.000004,0.31594872,0.00035369599936529994,-353.1289,1360.6958,32.564804,1907.8616,40.0,0.32041568,0.00035369599936529994,-392.02048,1397.5002,32.564857,1913.2584,40.000004,0.3011819,0.00035369599936529994,-144.79771,845.7138,37.543285,1754.6881,39.999996,0.42460042,0.00035369599936529994,-349.46292,1238.6826,33.18603,1900.7125,40.0,0.32383728
590.9699999999981,121.04000000000006,370.05639999999875,501.0,64,8960,False,9913600,19776,1089,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-48-38,1589737718,11.025995016098022,11698.896683454514,35116,dream,129.2.189.145,11698.896683454514,9913600,1089,8,3b869b5a,0,9913600,9913600,1468.279,33.437,23.156,38281.176,871.769,1280.0,49.8375,65.5,0.0003533376147970557,83.51629,790.2416,39.375507,2175.7563,40.0,0.47335482,0.0003533376147970557,330.37146,1220.1279,38.00236,2108.054,40.0,0.48570293,0.0003533376147970557,88.25915,1390.4143,33.3536,2127.2979,40.0,0.4070738,0.0003533376147970557,97.72195,1264.4241,32.84329,2124.668,40.000004,0.37937158,0.0003533376147970557,122.67546,1369.1451,32.55665,2158.1,40.0,0.39515042,0.0003533376147970557,103.25249,1400.6649,32.555927,2161.8274,39.999996,0.35904866,0.0003533376147970557,243.27638,677.99255,37.53293,2237.7937,40.0,0.49162984,0.0003533376147970557,113.96781,1162.7532,33.178753,2133.504,40.0,0.37322646
590.9699999999981,121.04000000000006,370.0563999999988,501.0,0,8960,False,9922560,19776,1090,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-48-49,1589737729,10.59907841682434,11709.495761871338,35116,dream,129.2.189.145,11709.495761871338,9922560,1090,8,3b869b5a,0,9922560,9922560,1485.573,34.788,22.813,36794.485,861.62,1280.0,50.12,65.5,0.00035302399192005396,103.06583,812.5944,39.406246,1619.4103,40.0,0.46314234,0.00035302399192005396,-7.5258408,1219.1879,38.03141,1879.9741,40.0,0.38161898,0.00035302399192005396,-78.922104,1393.7007,33.369358,1985.259,40.0,0.22557145,0.00035302399192005396,-64.27313,1272.5153,32.857006,1952.8738,40.0,0.23609936,0.00035302399192005396,-53.48252,1388.0507,32.574135,1956.5916,40.0,0.26987964,0.00035302399192005396,-46.66397,1402.6489,32.568066,1971.728,39.999996,0.21313626,0.00035302399192005396,7.587757,778.0731,37.549915,1857.7922,40.0,0.4098255,0.00035302399192005396,-9.332846,1148.2041,33.19395,1963.4543,40.0,0.23267788
590.9699999999981,121.04000000000006,370.0563999999988,501.0,0,8960,False,9931520,19776,1091,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-48-59,1589737739,10.046367883682251,11719.54212975502,35116,dream,129.2.189.145,11719.54212975502,9931520,1091,8,3b869b5a,0,9931520,9931520,1392.735,33.498,23.263,38211.725,919.055,1280.0,49.60000000000001,65.5,0.00035271039814688265,-100.047775,803.7102,39.435425,2238.4531,40.0,0.34525245,0.00035271039814688265,-217.30438,1166.0219,38.05422,2177.0537,40.0,0.24255466,0.00035271039814688265,-442.04895,1399.1222,33.37948,2211.28,40.000004,0.23787928,0.00035271039814688265,-406.12143,1271.5938,32.867874,2223.8867,40.0,0.20316434,0.00035271039814688265,-375.5854,1389.9534,32.586014,2243.8845,39.999996,0.19141126,0.00035271039814688265,-388.76117,1394.5496,32.57747,2230.2393,39.999996,0.24145854,0.00035271039814688265,-123.23273,767.77386,37.564106,2173.58,40.0,0.35320258,0.00035271039814688265,-327.08887,1173.7787,33.203133,2240.9841,40.0,0.17036468
619.3999999999978,86.38999999999992,363.51209999999884,501.0,64,8960,False,9940480,19840,1092,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-49-10,1589737750,10.23453402519226,11729.776663780212,35116,dream,129.2.189.145,11729.776663780212,9940480,1092,8,3b869b5a,0,9940480,9940480,1382.551,33.231,23.391,38518.56,925.825,1280.0,50.14285714285715,65.5,0.00035239680437371135,-2592.8896,571.6197,39.438393,16137.956,40.0,0.5385983,0.00035239680437371135,-4231.479,843.1212,38.044662,17092.447,40.000004,0.43658745,0.00035239680437371135,-4728.465,1062.7256,33.368504,15853.709,40.0,0.40473837,0.00035239680437371135,-4278.309,1078.8778,32.860695,16183.103,40.0,0.4000283,0.00035239680437371135,-4828.807,1139.0796,32.57704,15472.145,39.999996,0.46796918,0.00035239680437371135,-4692.501,1091.1099,32.56895,15751.325,40.0,0.4469155,0.00035239680437371135,-2992.1904,594.3121,37.56081,15930.57,39.999996,0.52677995,0.00035239680437371135,-4128.297,982.2421,33.19374,15034.741,40.0,0.471762
619.3999999999978,86.38999999999992,363.5120999999988,501.0,0,8960,False,9949440,19840,1093,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-49-21,1589737761,11.315963745117188,11741.09262752533,35116,dream,129.2.189.145,11741.09262752533,9949440,1093,8,3b869b5a,0,9949440,9949440,1539.687,32.932,21.437,38867.807,831.338,1280.0,49.58125,65.5,0.00035208321060054004,-139.58156,740.7572,39.452023,2933.555,40.0,0.3155865,0.00035208321060054004,-73.65617,1117.1907,38.053043,2411.7053,40.0,0.32867426,0.00035208321060054004,-104.2914,1395.9211,33.373875,2564.6985,39.999996,0.1893267,0.00035208321060054004,-95.98895,1270.2098,32.868042,2556.066,40.0,0.19059181,0.00035208321060054004,-39.509933,1377.7748,32.580162,2568.237,40.0,0.1676141,0.00035208321060054004,-55.793404,1395.6918,32.576515,2539.247,40.000004,0.22776985,0.00035208321060054004,-52.333992,738.2147,37.5686,2543.1938,40.0,0.31532067,0.00035208321060054004,-30.689934,1284.1683,33.201374,2578.9111,40.000004,0.17970318
619.3999999999978,86.38999999999992,363.5120999999988,501.0,0,8960,False,9958400,19840,1094,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-49-32,1589737772,10.607191562652588,11751.699819087982,35116,dream,129.2.189.145,11751.699819087982,9958400,1094,8,3b869b5a,0,9958400,9958400,1482.494,33.53,21.874,38175.071,863.41,1280.0,50.00625,65.5,0.0003517695877235383,-277.1492,795.584,39.465553,1830.2502,40.0,0.5085913,0.0003517695877235383,-288.4698,1184.133,38.062817,1918.2894,40.0,0.44500905,0.0003517695877235383,-240.69688,1382.0582,33.37745,1973.0481,40.0,0.37069744,0.0003517695877235383,-220.6942,1281.6313,32.867332,1974.275,40.0,0.35616398,0.0003517695877235383,-256.47348,1360.8525,32.58176,1923.1201,40.000004,0.3994339,0.0003517695877235383,-227.90256,1394.1748,32.57956,1934.622,39.999996,0.37263113,0.0003517695877235383,-172.80876,750.9998,37.577614,1457.273,40.0,0.5512855,0.0003517695877235383,-214.07571,1305.2944,33.20455,1906.573,40.0,0.41017616
619.3999999999978,86.38999999999992,363.5120999999988,501.0,0,8960,False,9967360,19840,1095,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-49-42,1589737782,10.11404275894165,11761.813861846924,35116,dream,129.2.189.145,11761.813861846924,9967360,1095,8,3b869b5a,0,9967360,9967360,1398.638,36.022,22.871,35533.586,915.176,1280.0,49.90714285714286,65.5,0.000351455993950367,-217.78297,776.2245,39.45901,2301.6895,39.999996,0.41647774,0.000351455993950367,-118.18584,1198.6898,38.05399,2487.572,40.0,0.40134466,0.000351455993950367,-281.04645,1359.7344,33.37644,2819.1443,40.000004,0.2935242,0.000351455993950367,-281.8567,1287.7937,32.861847,2748.7466,39.999996,0.32956463,0.000351455993950367,-211.09134,1332.1633,32.580257,2761.418,40.000004,0.32931465,0.000351455993950367,-267.5073,1376.3633,32.579296,2705.2942,40.0,0.34680247,0.000351455993950367,-77.25856,831.0519,37.5759,2581.9924,40.000004,0.42565954,0.000351455993950367,-295.12613,1315.6274,33.202774,2710.3987,40.000004,0.35554135
626.9499999999987,86.38999999999992,357.15879999999873,501.0,64,8960,False,9976320,19904,1096,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-49-52,1589737792,10.6793794631958,11772.49324131012,35116,dream,129.2.189.145,11772.49324131012,9976320,1096,8,3b869b5a,0,9976320,9976320,1453.149,33.069,21.308,38707.487,880.846,1280.0,49.88,65.5,0.00035114240017719567,376.95428,743.3935,39.43695,4452.107,39.999996,0.31322014,0.00035114240017719567,299.472,1147.6213,38.035034,4156.879,40.0,0.15663582,0.00035114240017719567,572.56165,1324.7507,33.365833,4761.232,40.0,0.23135436,0.00035114240017719567,626.7903,1287.1318,32.852024,4698.924,40.0,0.23063105,0.00035114240017719567,627.9021,1293.97,32.5709,4726.731,39.999996,0.24434638,0.00035114240017719567,578.57043,1331.5742,32.571777,4768.205,40.0,0.26250398,0.00035114240017719567,326.63773,724.01746,37.565636,4532.1445,39.999996,0.3199442,0.00035114240017719567,608.02094,1286.1306,33.194748,4689.463,39.999996,0.25552607
626.9499999999987,86.38999999999992,357.1587999999989,501.0,0,8960,False,9985280,19904,1097,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-50-03,1589737803,10.876609802246094,11783.369851112366,35116,dream,129.2.189.145,11783.369851112366,9985280,1097,8,3b869b5a,0,9985280,9985280,1516.032,32.119,20.952,39851.491,844.309,1280.0,50.375,65.5,0.00035082880640402436,-20.22715,761.92395,39.444313,2412.6538,40.0,0.47552627,0.00035082880640402436,62.96485,1136.6161,38.039837,2361.9966,40.000004,0.41339558,0.00035082880640402436,206.19272,1312.5067,33.369625,2407.9067,40.0,0.39080977,0.00035082880640402436,271.0537,1291.7869,32.85438,2404.942,40.0,0.39461422,0.00035082880640402436,236.12611,1304.0333,32.573097,2388.771,40.0,0.40840548,0.00035082880640402436,277.97406,1295.5912,32.573914,2410.2761,40.0,0.39974034,0.00035082880640402436,85.69958,791.3718,37.573566,2391.8237,40.0,0.4774689,0.00035082880640402436,189.46097,1256.4889,33.19554,2415.2385,40.0,0.3816303
626.9499999999987,86.38999999999992,357.1587999999989,501.0,0,8960,False,9994240,19904,1098,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-50-14,1589737814,10.168858528137207,11793.538709640503,35116,dream,129.2.189.145,11793.538709640503,9994240,1098,8,3b869b5a,0,9994240,9994240,1420.613,32.56,21.06,39312.108,901.019,1280.0,50.364285714285714,65.5,0.00035051521263085306,30.567425,769.02734,39.447014,1939.8085,40.0,0.48586714,0.00035051521263085306,12.989746,1130.5059,38.047325,2285.5288,40.0,0.35417527,0.00035051521263085306,43.37597,1291.8618,33.364067,2265.3127,40.000004,0.32187486,0.00035051521263085306,-18.514503,1299.964,32.84897,2268.314,40.000004,0.29758322,0.00035051521263085306,18.564528,1331.0153,32.566982,2261.666,40.0,0.2972927,0.00035051521263085306,36.02815,1292.5566,32.565548,2272.1694,40.000004,0.30257738,0.00035051521263085306,-29.855434,818.5438,37.575226,2127.4429,40.0,0.42132235,0.00035051521263085306,5.558399,1270.3511,33.18962,2261.868,40.0,0.32624382
736.3999999999965,162.02999999999975,370.5759999999988,501.0,64,10240,False,10004480,19968,1099,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-50-25,1589737825,11.51635193824768,11805.05506157875,35116,dream,129.2.189.145,11805.05506157875,10004480,1099,8,3b869b5a,0,10004480,10004480,1374.216,33.502,20.928,38206.776,931.44,1280.0,50.317647058823525,65.5,0.0003502015897538513,-3150.9688,558.13324,39.451466,21678.168,40.0,0.429689,0.0003502015897538513,-4970.219,848.18164,38.05668,23450.01,40.000004,0.2846818,0.0003502015897538513,-5524.7334,1003.05664,33.35815,22920.99,40.0,0.29303628,0.0003502015897538513,-5846.7456,1143.4181,32.8421,22171.24,40.0,0.28441238,0.0003502015897538513,-6077.417,1160.0898,32.5591,22238.963,40.0,0.35322583,0.0003502015897538513,-5736.789,1149.1838,32.555645,22249.9,40.000004,0.27300555,0.0003502015897538513,-3307.385,579.4819,37.581783,21954.383,39.999996,0.4572301,0.0003502015897538513,-5895.2817,1092.0477,33.183372,22395.164,40.0,0.28917807
736.3999999999965,162.02999999999975,370.57599999999877,501.0,0,8960,False,10013440,19968,1100,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-50-36,1589737836,11.246947288513184,11816.302008867264,35116,dream,129.2.189.145,11816.302008867264,10013440,1100,8,3b869b5a,0,10013440,10013440,1521.527,34.305,21.348,37312.734,841.26,1280.0,50.787499999999994,65.5,0.0003498432051856071,-61.7108,790.0237,39.44907,2259.4763,40.0,0.38353473,0.0003498432051856071,0.82053375,1101.3447,38.05524,2289.2334,40.0,0.32415956,0.0003498432051856071,-59.4728,1239.9658,33.347466,2645.6543,39.999996,0.28918433,0.0003498432051856071,-49.60894,1291.6797,32.850254,2678.6125,39.999996,0.25081486,0.0003498432051856071,-37.703243,1325.3445,32.555084,2650.0344,40.000004,0.25522012,0.0003498432051856071,-124.601,1342.0374,32.56187,2629.51,40.0,0.31303763,0.0003498432051856071,-67.79097,819.3671,37.59217,2566.6345,40.000004,0.41980332,0.0003498432051856071,-48.8531,1367.06,33.175274,2624.048,40.0,0.2949006
736.3999999999965,162.02999999999975,370.57599999999877,501.0,0,8960,False,10022400,19968,1101,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-50-47,1589737847,10.643611431121826,11826.945620298386,35116,dream,129.2.189.145,11826.945620298386,10022400,1101,8,3b869b5a,0,10022400,10022400,1486.086,33.16,21.474,38600.702,861.323,1280.0,49.873333333333335,65.5,0.00034952961141243577,43.505665,849.51764,39.453007,1442.5059,40.0,0.5206432,0.00034952961141243577,-28.62078,1195.2926,38.053932,1513.1283,40.0,0.3517838,0.00034952961141243577,30.347466,1260.7297,33.34672,1771.9626,40.0,0.31791455,0.00034952961141243577,-27.895027,1264.8367,32.86329,1766.1519,40.0,0.3213482,0.00034952961141243577,29.249947,1355.204,32.5613,1758.4333,39.999996,0.29823577,0.00034952961141243577,-15.5432205,1373.544,32.57366,1761.6206,40.0,0.33478993,0.00034952961141243577,-39.918022,788.24976,37.617897,1768.9102,40.000004,0.42951316,0.00034952961141243577,19.45578,1378.6599,33.178528,1743.8472,39.999996,0.3602243
736.3999999999965,162.02999999999975,370.57599999999877,501.0,0,8960,False,10031360,19968,1102,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-50-57,1589737857,10.046318769454956,11836.99193906784,35116,dream,129.2.189.145,11836.99193906784,10031360,1102,8,3b869b5a,0,10031360,10031360,1401.58,31.644,21.973,40450.541,913.255,1280.0,50.186666666666675,65.5,0.000349215988535434,-3.8006477,914.5068,39.440742,1756.8325,39.999992,0.48709196,0.000349215988535434,99.516106,1230.3173,38.029366,1948.9265,39.999996,0.3706575,0.000349215988535434,-68.64055,1298.7921,33.33056,1480.8057,40.0,0.30297983,0.000349215988535434,-65.535706,1226.1522,32.85882,1483.9073,40.0,0.32681346,0.000349215988535434,-107.11673,1382.606,32.552647,1475.0463,40.0,0.29002059,0.000349215988535434,-143.93594,1395.9714,32.568886,1483.49,40.0,0.3319288,0.000349215988535434,-86.28231,794.4265,37.615143,1486.0076,39.999996,0.44690555,0.000349215988535434,-125.79169,1383.967,33.170452,1481.0955,40.000004,0.32444108
594.4599999999982,72.12000000000009,358.5225999999989,501.0,64,8960,False,10040320,20032,1103,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-51-08,1589737868,10.930968046188354,11847.922907114029,35116,dream,129.2.189.145,11847.922907114029,10040320,1103,8,3b869b5a,0,10040320,10040320,1461.707,33.688,22.211,37996.105,875.688,1280.0,49.81333333333332,65.5,0.0003489023947622627,599.40356,719.9281,39.437443,6062.628,39.999996,0.45455182,0.0003489023947622627,1161.1737,1180.8546,38.01197,5692.227,40.0,0.39684975,0.0003489023947622627,1971.2228,1313.188,33.31709,7361.124,40.000004,0.30287915,0.0003489023947622627,1697.343,1131.6532,32.84804,7300.2183,40.0,0.30658406,0.0003489023947622627,2038.408,1382.9778,32.53886,7384.6826,40.000004,0.3068158,0.0003489023947622627,2084.1567,1404.059,32.55763,7360.5728,40.0,0.3308813,0.0003489023947622627,859.9635,730.1308,37.601803,6971.953,40.0,0.43485343,0.0003489023947622627,2069.5283,1376.3221,33.15847,7414.619,40.000004,0.29156816
594.4599999999982,72.12000000000009,358.5225999999989,501.0,0,8960,False,10049280,20032,1104,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-51-19,1589737879,10.912992238998413,11858.835899353027,35116,dream,129.2.189.145,11858.835899353027,10049280,1104,8,3b869b5a,0,10049280,10049280,1531.636,34.909,22.446,36666.677,835.708,1280.0,49.85625,65.5,0.0003485888009890914,-70.84291,971.4259,39.472828,1533.3424,40.000004,0.43488604,0.0003485888009890914,-132.55241,1172.122,38.03188,1227.8473,39.999996,0.43254715,0.0003485888009890914,-71.76578,1364.305,33.33425,1431.5797,40.0,0.3007918,0.0003485888009890914,-71.154434,1134.9854,32.858105,1400.3638,39.999996,0.3332621,0.0003485888009890914,-15.786484,1389.4502,32.543243,1405.5034,40.0,0.31078053,0.0003485888009890914,-70.15269,1404.0996,32.562172,1433.6249,40.0,0.31938934,0.0003485888009890914,-206.4653,840.7577,37.6134,1400.5178,40.0,0.39070374,0.0003485888009890914,23.509571,1362.6697,33.165985,1443.352,40.0,0.27988917
594.4599999999982,72.12000000000009,358.5225999999989,501.0,0,8960,False,10058240,20032,1105,898b49f8760c4ef09591a3d567ad6d5f,2020-05-17_13-51-30,1589737890,10.317598819732666,11869.15349817276,35116,dream,129.2.189.145,11869.15349817276,10058240,1105,8,3b869b5a,0,10058240,10058240,1439.928,35.019,24.54,36551.32,888.933,1280.0,50.513333333333335,65.5,0.0003482752072159201,17.25586,962.0617,39.49689,1749.1368,39.999996,0.5488939,0.0003482752072159201,231.80177,1244.4603,38.04996,1709.8229,40.000004,0.5033325,0.0003482752072159201,307.22815,1361.7689,33.341694,1822.2268,40.0,0.39255506,0.0003482752072159201,220.56534,1109.5154,32.863674,1788.9192,40.0,0.42482054,0.0003482752072159201,250.79816,1380.9016,32.545815,1764.7684,40.0,0.4203583,0.0003482752072159201,250.93689,1397.7543,32.564854,1807.4895,39.999996,0.40865445,0.0003482752072159201,28.348667,868.3175,37.620327,1638.6641,40.0,0.5680531,0.0003482752072159201,282.16586,1376.8259,33.16861,1812.6416,40.0,0.36128193
